x, y, coefficient, p-value
Answer.CountriesBeenTo , Answer.Gym , -0.0349837333282 , 0.725723037387
Answer.DNA , Answer.Pillow , -0.0349835219343 , 0.725724628834
Answer.HolidayDestination , Answer.SQL , -0.034969084859 , 0.725833318941
Answer.SQL , Answer.HairColor , 0.0349647419712 , 0.725866015612
Answer.Bluegrass , Answer.Olympics , -0.0349143315086 , 0.726245581175
Answer.DNA , Answer.Education , -0.0348923335063 , 0.726411235887
Answer.CountriesBeenTo , Answer.Bluegrass , -0.0348481508689 , 0.726743988809
Answer.Drunk , Answer.LikeCountry , -0.0348476996988 , 0.726747386971
Answer.ApplePerMonth , Answer.FlightSeat , -0.0348403042925 , 0.726803089082
Answer.Stonebraker , Answer.Height , -0.034827981751 , 0.726895905476
Answer.MaritalStatus , Answer.GameOfThrones , -0.0348153547999 , 0.726991018854
Answer.Newspaper , Answer.Olympics , 0.0347934776805 , 0.727155819571
Answer.Potato , Answer.ExerciseWeekly , 0.0347811148538 , 0.727248954457
Answer.MaritalStatus , Answer.ScaryMovie , -0.0347315499202 , 0.72762238985
Answer.earlobe , Answer.Siblings , -0.0347187282015 , 0.727719002467
Answer.OnlineShopping , Answer.InternetBrowser , -0.0346934550359 , 0.727909450156
Answer.Alien , Answer.Siblings , 0.0346300913093 , 0.728387004654
Answer.Olympics , Answer.DinerWith , 0.0346238904406 , 0.728433744432
Answer.SQL , Answer.Alien , 0.0346236933392 , 0.728435230123
Answer.HairColor , Answer.Snow , 0.0345914759668 , 0.728678088529
Answer.MailService , Answer.Sudoku , 0.034573563094 , 0.728813129514
Answer.EyeColor , Answer.CreditCard , -0.0345405398701 , 0.729062105647
Answer.PokemonGo , Answer.CreditCard , 0.034521062657 , 0.729208965842
Answer.HairDrying , Answer.LikeCountry , 0.0344910700383 , 0.729435132418
Answer.InternetUsage , Answer.Paris , 0.0344878104799 , 0.729459713302
Answer.SQL , Answer.Height , -0.0344814953138 , 0.729507337822
Answer.Paris , Answer.PokemonGo , -0.0344428190606 , 0.729799029213
Answer.EyeColor , Answer.Continent , 0.0344368111292 , 0.729844343726
Answer.HolidayDestination , Answer.MailService , -0.0344054464163 , 0.730080925543
Answer.CityOrSuburb , Answer.InternetBrowser , 0.0343452526651 , 0.730535033628
Answer.JobMoneyOrFun , Answer.Car , -0.0342638392838 , 0.731149372896
Answer.GunControl , Answer.Car , 0.0342638392838 , 0.731149372896
Answer.Gender , Answer.LeiaOrSkywalker , 0.0342493693846 , 0.73125857946
Answer.JobMoneyOrFun , Answer.Siblings , 0.034101414448 , 0.732375525715
Answer.MailService , Answer.ApplePerMonth , -0.0340285437705 , 0.732925848907
Answer.StartupOrCorporation , Answer.Astrology , 0.0339507789917 , 0.733513281806
Answer.JumpOnOneFoot , Answer.Darwin , -0.0339169195781 , 0.733769102902
Answer.Vacation , Answer.Olympics , 0.0338270395259 , 0.734448322982
Answer.ExerciseWeekly , Answer.SmartphoneOS , 0.0337847504738 , 0.734767970561
Answer.CuteAnimal , Answer.GlobalEconomy , -0.0337670679111 , 0.734901640051
Answer.Smoke , Answer.Age , -0.0336807631278 , 0.735554165528
Answer.CarTransmission , Answer.Education , 0.0336753427121 , 0.735595154002
Answer.CityOrSuburb , Answer.Smoke , -0.0336386718509 , 0.735872473722
Answer.CountriesBeenTo , Answer.BookOwned , -0.0334025531977 , 0.73765890804
Answer.CarTransmission , Answer.CreditCard , 0.0333822383093 , 0.737812672486
Answer.BookOwned , Answer.InternetBrowser , 0.0332499576358 , 0.738814164279
Answer.JumpOnOneFoot , Answer.GMO , 0.0331891560848 , 0.739274637013
Answer.InternetUsage , Answer.Skydiving , 0.0331316627812 , 0.739710139884
Answer.Kindle , Answer.Drunk , 0.0331127058961 , 0.739853753384
Answer.ElectricOrGasCar , Answer.Drunk , -0.0331127058961 , 0.739853753384
Answer.Potato , Answer.Sudoku , 0.0331108155996 , 0.739868074375
Answer.BookOwned , Answer.PokemonGo , 0.0330178474549 , 0.740572515736
Answer.CountriesBeenTo , Answer.Brexit , -0.0329913429147 , 0.740773386119
Answer.Potato , Answer.GunControl , -0.0329421592452 , 0.741146181299
Answer.InternetUsage , Answer.BookRead , -0.0329139616578 , 0.74135993625
Answer.JobMoneyOrFun , Answer.Skydiving , -0.0328859752718 , 0.741572109607
Answer.NuclearEnergy , Answer.Siblings , 0.0328795158666 , 0.741621083084
Answer.SunriseOrSunset , Answer.Cook , -0.0328698113494 , 0.741694662067
Answer.Continent , Answer.Siblings , 0.032846700519 , 0.741869896162
Answer.Newspaper , Answer.OnlineShopping , -0.0328104509039 , 0.7421447795
Answer.Film , Answer.Sudoku , 0.0327896107621 , 0.742302826407
Answer.HouseHoldIncome , Answer.LikeCountry , 0.0327739948939 , 0.742421260624
Answer.InternetUsage , Answer.PokemonGo , 0.0327727713542 , 0.742430540475
Answer.Car , Answer.Darwin , 0.0327694474539 , 0.74245575055
Answer.GlobalEconomy , Answer.Rain , -0.0327574877376 , 0.7425464611
Answer.Potato , Answer.ChildrenHave , 0.0326709200777 , 0.743203153526
Answer.Paris , Answer.HolidayDestination , 0.0325654710698 , 0.744003326369
Answer.SunriseOrSunset , Answer.Paris , 0.0324865124747 , 0.744602661856
Answer.DNA , Answer.InternetBrowser , -0.0324726246855 , 0.744708092935
Answer.HairColor , Answer.GlobalWarming , 0.0324235852801 , 0.745080420071
Answer.Film , Answer.ChildrenHave , 0.0324211408881 , 0.745098980426
Answer.Film , Answer.Siblings , 0.0323923743071 , 0.745317417048
Answer.CarTransmission , Answer.Lesson , 0.032368928355 , 0.745495466842
Answer.BookRead , Answer.Continent , 0.032368711347 , 0.745497114875
Answer.Snow , Answer.BathOrShower , -0.0323314857489 , 0.74577983573
Answer.Stonebraker , Answer.Sudoku , 0.0323211221722 , 0.745858550993
Answer.BookRead , Answer.Astrology , -0.0323191561588 , 0.745873483899
Answer.Drunk , Answer.FlightSeat , -0.0323123545735 , 0.745925146242
Answer.PhoneBrand , Answer.DinerWith , 0.0322815290283 , 0.746159299865
Answer.Potato , Answer.Vacation , 0.032265589091 , 0.746280390127
Answer.Cook , Answer.JumpOnOneFoot , 0.0322376995927 , 0.746492271968
Answer.Astrology , Answer.ChildrenWant , -0.032207712139 , 0.746720113441
Answer.Religious , Answer.Kindle , -0.0321991351268 , 0.746785284676
Answer.BookRead , Answer.Snow , 0.0321980149135 , 0.746793796593
Answer.InternetUsage , Answer.ExerciseWeekly , -0.0321962409909 , 0.746807275768
Answer.Coffee , Answer.Education , 0.0321716481984 , 0.746994152296
Answer.PhoneBrand , Answer.PokemonGo , -0.0321606062644 , 0.747078062878
Answer.SQL , Answer.Olympics , -0.0321063593425 , 0.747490342486
Answer.SunriseOrSunset , Answer.SQL , 0.0320242231338 , 0.748114717635
Answer.Astrology , Answer.Database , 0.0319970746869 , 0.748321127905
Answer.DNA , Answer.Kindle , 0.0319925324708 , 0.748355664215
Answer.ChildrenWant , Answer.LikeCountry , -0.0319490445001 , 0.748686346046
Answer.SQL , Answer.Darwin , -0.031912678727 , 0.748962905764
Answer.Unicorn , Answer.Rain , 0.031912678727 , 0.748962905764
Answer.Juggle , Answer.ExerciseWeekly , -0.0318937537435 , 0.749106841816
Answer.Height , Answer.DinerWith , -0.0317876722387 , 0.749913815676
Answer.CityOrSuburb , Answer.Lesson , -0.0317722391439 , 0.750031239447
Answer.Film , Answer.HairDrying , -0.0317215491888 , 0.750416957614
Answer.marijuana , Answer.PokemonGo , 0.031675613358 , 0.750766553027
Answer.Kindle , Answer.Sudoku , 0.0316506410256 , 0.750956626539
Answer.EyeColor , Answer.Education , -0.0316468883021 , 0.750985191171
Answer.Tennis , Answer.Skydiving , -0.0316433795916 , 0.751011898752
Answer.CountriesBeenTo , Answer.Sudoku , -0.0316114768612 , 0.751254749233
Answer.GameOfThrones , Answer.Coffee , 0.0314426350822 , 0.752540412977
Answer.Vacation , Answer.Snow , -0.0313588229014 , 0.753178861251
Answer.BookRead , Answer.ChildrenHave , 0.0313567965537 , 0.753194299233
Answer.InternetBrowser , Answer.Rain , 0.0312601158374 , 0.753930986132
Answer.Car , Answer.StartupOrCorporation , -0.0312293677234 , 0.754165326629
Answer.Juggle , Answer.FlightSeat , 0.0312086326073 , 0.75432336769
Answer.EyeColor , Answer.Sudoku , 0.0311629566575 , 0.754671541132
Answer.Juggle , Answer.GMO , 0.0311558644026 , 0.754725607574
Answer.Bluegrass , Answer.RentOrBuyHouse , -0.0311280309743 , 0.754937801801
Answer.Film , Answer.PhoneBrand , -0.0311195846787 , 0.755002197586
Answer.Newspaper , Answer.Age , -0.0309003651006 , 0.756674145042
Answer.CuteAnimal , Answer.LikeCountry , 0.030878907279 , 0.756837860347
Answer.GMO , Answer.Education , -0.030784621808 , 0.757557351194
Answer.StartupOrCorporation , Answer.Lesson , -0.0307648346478 , 0.757708372977
Answer.Continent , Answer.Age , -0.0306957444048 , 0.758235762683
Answer.GunControl , Answer.HouseHoldIncome , 0.030637655827 , 0.75867925866
Answer.Continent , Answer.NuclearEnergy , -0.0305522758308 , 0.759331261708
Answer.HouseHoldIncome , Answer.Database , 0.0305177616989 , 0.759594876219
Answer.GlobalEconomy , Answer.ScaryMovie , 0.0305027396817 , 0.759709621055
Answer.Tennis , Answer.FlightSeat , 0.0304664317274 , 0.759986978838
Answer.Continent , Answer.CuteAnimal , -0.0304310965572 , 0.76025693468
Answer.ElectricOrGasCar , Answer.BathOrShower , -0.0303621147115 , 0.760784029365
Answer.Juggle , Answer.Kindle , 0.0303621147115 , 0.760784029365
Answer.CityOrSuburb , Answer.StartupOrCorporation , -0.0303175841282 , 0.761124348514
Answer.Gender , Answer.ApplePerMonth , -0.0303105065878 , 0.761178441885
Answer.Coffee , Answer.GMO , 0.0303104469555 , 0.761178897657
Answer.CuteAnimal , Answer.BookOwned , 0.0302573915416 , 0.76158443483
Answer.BathOrShower , Answer.GlobalWarming , 0.0302517830712 , 0.761627307804
Answer.Stonebraker , Answer.CuteAnimal , -0.0302504383774 , 0.761637587188
Answer.Kindle , Answer.ApplePerMonth , -0.0302389907869 , 0.761725098886
Answer.Paris , Answer.CuteAnimal , -0.0302295833346 , 0.76179701689
Answer.BookRead , Answer.Height , -0.0301969927032 , 0.762046181112
Answer.DNA , Answer.Rain , 0.0301207942367 , 0.762628833851
Answer.Sauna , Answer.Snow , 0.0301207942367 , 0.762628833851
Answer.Alien , Answer.SmartphoneOS , -0.0300575642956 , 0.763112423188
Answer.GameOfThrones , Answer.Stonebraker , 0.0300562589792 , 0.763122407347
Answer.HouseHoldIncome , Answer.Drunk , -0.0299805761201 , 0.763701359916
Answer.Gender , Answer.ExerciseWeekly , -0.0299065499051 , 0.764267765565
Answer.Sauna , Answer.SQL , -0.0298983700149 , 0.764330360968
Answer.Sauna , Answer.HairDrying , -0.0298752054258 , 0.7645076328
Answer.Film , Answer.Darwin , 0.0298221815751 , 0.764913454582
Answer.Sauna , Answer.CarTransmission , -0.0298129310678 , 0.76498426051
Answer.TV , Answer.Rain , -0.0296238114246 , 0.766432257661
Answer.Astrology , Answer.MailService , 0.0296011890991 , 0.766605519743
Answer.Sudoku , Answer.earlobe , 0.0295842508554 , 0.766735255549
Answer.TV , Answer.RentOrBuyHouse , 0.0295531982224 , 0.766973115022
Answer.Potato , Answer.TV , -0.0293943460865 , 0.768190241375
Answer.CityOrSuburb , Answer.Vacation , -0.0293807912131 , 0.768294125046
Answer.ExerciseWeekly , Answer.Sudoku , 0.0293660932272 , 0.768406774089
Answer.Film , Answer.Smoke , 0.0292486780832 , 0.769306845936
Answer.Vacation , Answer.RentOrBuyHouse , -0.0292290631085 , 0.76945723877
Answer.JobMoneyOrFun , Answer.HairDrying , 0.0291834950727 , 0.769806653076
Answer.Kindle , Answer.ScaryMovie , -0.029160809532 , 0.76998062228
Answer.InternetBrowser , Answer.ScaryMovie , -0.029108434183 , 0.770382318041
Answer.SQL , Answer.HairDrying , 0.0291070606433 , 0.7703928533
Answer.RentOrBuyHouse , Answer.Lesson , -0.0290748351216 , 0.77064003994
Answer.Film , Answer.WritingHand , 0.0290657233346 , 0.770709936284
Answer.Sudoku , Answer.HairDrying , -0.0290421415301 , 0.770890840371
Answer.TV , Answer.PokemonGo , 0.0289934590702 , 0.771264338991
Answer.CityOrSuburb , Answer.Height , 0.0289847738158 , 0.771330978967
Answer.OnlineShopping , Answer.Brexit , -0.0289273944323 , 0.771771279636
Answer.InternetUsage , Answer.EyeColor , -0.0289135370698 , 0.771877624961
Answer.Gender , Answer.Database , 0.0288729823453 , 0.772188877656
Answer.Pillow , Answer.Rain , -0.0288690650847 , 0.772218944079
Answer.Coffee , Answer.Skydiving , 0.0287838143599 , 0.772873358283
Answer.Paris , Answer.BookRead , -0.0286299828778 , 0.774054624567
Answer.Potato , Answer.Smoke , -0.0285509231581 , 0.774661921983
Answer.JobMoneyOrFun , Answer.Religious , 0.0285478919581 , 0.774685208859
Answer.Coffee , Answer.PokemonGo , -0.0285451789266 , 0.774706051608
Answer.Gym , Answer.Rain , 0.0284950138088 , 0.775091471793
Answer.HouseHoldIncome , Answer.Skydiving , -0.0284773202611 , 0.775227424907
Answer.HouseHoldIncome , Answer.GlobalEconomy , -0.0284004307922 , 0.775818304523
Answer.Cook , Answer.earlobe , 0.0283699244065 , 0.776052775214
Answer.marijuana , Answer.TV , -0.028344710245 , 0.776246585288
Answer.EyeColor , Answer.Kindle , 0.0282774977078 , 0.776763285269
Answer.ChildrenHave , Answer.GlobalWarming , 0.0282327329993 , 0.777107470363
Answer.Newspaper , Answer.BookOwned , -0.0282230646632 , 0.77718181354
Answer.Pillow , Answer.Olympics , -0.0281963252616 , 0.777387432502
Answer.Astrology , Answer.CreditCard , 0.0281444918954 , 0.777786061183
Answer.marijuana , Answer.Olympics , -0.0281433575618 , 0.777794785511
Answer.InternetUsage , Answer.Vacation , -0.0281239941872 , 0.777943716365
Answer.Stonebraker , Answer.TV , -0.0280850996316 , 0.778242893008
Answer.LeiaOrSkywalker , Answer.Brexit , -0.0280842999682 , 0.778249044354
Answer.EyeColor , Answer.PokemonGo , -0.0280617502218 , 0.778422512059
Answer.HolidayDestination , Answer.Kindle , 0.0280480439006 , 0.778527955548
Answer.Tennis , Answer.DinerWith , 0.0277930109355 , 0.780490668981
Answer.Vacation , Answer.HairDrying , 0.0277309047037 , 0.780968842825
Answer.MaritalStatus , Answer.Rain , 0.0277231527564 , 0.781028533041
Answer.Brexit , Answer.LikeCountry , 0.0276135225477 , 0.781872824721
Answer.JumpOnOneFoot , Answer.CuteAnimal , -0.0275062339775 , 0.782699328029
Answer.CuteAnimal , Answer.Rain , -0.0274049742561 , 0.783479609488
Answer.CarTransmission , Answer.JobMoneyOrFun , 0.0273867631259 , 0.783619962574
Answer.GlobalEconomy , Answer.CreditCard , -0.0273204153793 , 0.784131362942
Answer.Pillow , Answer.HairDrying , 0.0272776963325 , 0.784460684785
Answer.ChildrenWant , Answer.Lesson , -0.0272587190767 , 0.784606992966
Answer.Potato , Answer.BathOrShower , 0.0272139385833 , 0.784952265039
Answer.NuclearEnergy , Answer.Coffee , 0.0271565890542 , 0.785394509312
Answer.BookRead , Answer.SmartphoneOS , 0.0271402850083 , 0.785520248545
Answer.Juggle , Answer.Rain , 0.0271353541107 , 0.785558277447
Answer.Juggle , Answer.Snow , 0.0271353541107 , 0.785558277447
Answer.DrinkForDinner , Answer.Lesson , 0.0271118775485 , 0.785739344276
Answer.Height , Answer.GlobalEconomy , -0.0270881603885 , 0.785922278349
Answer.Stonebraker , Answer.Lesson , 0.0270188102192 , 0.786457253553
Answer.CuteAnimal , Answer.SmartphoneOS , -0.0270013066217 , 0.786592294029
Answer.Brexit , Answer.FlightSeat , -0.0270004901672 , 0.78659859314
Answer.SQL , Answer.Coffee , -0.026885032971 , 0.78748950705
Answer.Stonebraker , Answer.Snow , 0.0268020740136 , 0.788129820794
Answer.Lesson , Answer.PokemonGo , -0.0267334749227 , 0.788659405338
Answer.Skydiving , Answer.Alien , -0.0267138266766 , 0.788811107411
Answer.GMO , Answer.Skydiving , -0.0267138266766 , 0.788811107411
Answer.Tennis , Answer.ExerciseWeekly , 0.0266140856953 , 0.789581318745
Answer.EyeColor , Answer.DNA , 0.0265537618977 , 0.790047244408
Answer.Continent , Answer.BookOwned , 0.026531389189 , 0.790220064323
Answer.LeiaOrSkywalker , Answer.Age , -0.0265136435185 , 0.790357149512
Answer.Cook , Answer.Age , -0.0265004298726 , 0.79045922899
Answer.Lesson , Answer.Skydiving , 0.0264800346315 , 0.790616795451
Answer.Height , Answer.CuteAnimal , -0.0264759101592 , 0.790648660699
Answer.LeiaOrSkywalker , Answer.CreditCard , -0.0264386834473 , 0.790936286028
Answer.Film , Answer.LikeCountry , -0.0263399754504 , 0.791699070854
Answer.CountriesBeenTo , Answer.Rain , 0.0262864209646 , 0.792113005603
Answer.SQL , Answer.Lesson , -0.0261814479625 , 0.792924533097
Answer.InternetUsage , Answer.Unicorn , 0.0261477158179 , 0.793185357225
Answer.EyeColor , Answer.SmartphoneOS , -0.0261335357326 , 0.793295007472
Answer.JobMoneyOrFun , Answer.ChildrenHave , 0.0260367382801 , 0.794043619882
Answer.MaritalStatus , Answer.Sudoku , 0.0260344838678 , 0.794061057292
Answer.Paris , Answer.ScaryMovie , -0.025992567542 , 0.794385289814
Answer.SunriseOrSunset , Answer.JobMoneyOrFun , -0.0259637797318 , 0.794607990491
Answer.HouseHoldIncome , Answer.Astrology , 0.0259636638293 , 0.794608887139
Answer.Gym , Answer.ScaryMovie , -0.025858351515 , 0.795423717158
Answer.Sudoku , Answer.InternetBrowser , -0.0258428107685 , 0.795543978777
Answer.SunriseOrSunset , Answer.InternetBrowser , 0.0258252742299 , 0.79567969052
Answer.Brexit , Answer.ApplePerMonth , 0.025824098132 , 0.795688792323
Answer.Snow , Answer.Drunk , 0.0257786760371 , 0.796040334134
Answer.Drunk , Answer.Rain , 0.0257786760371 , 0.796040334134
Answer.Sauna , Answer.ApplePerMonth , 0.0257664563156 , 0.796134914961
Answer.EyeColor , Answer.Height , 0.0257159606134 , 0.796525783724
Answer.EyeColor , Answer.GlobalWarming , 0.0257070555989 , 0.796594719403
Answer.ExerciseWeekly , Answer.Lesson , -0.0255667377366 , 0.797681156956
Answer.EyeColor , Answer.Alien , -0.0254782401132 , 0.798366565233
Answer.EyeColor , Answer.GMO , -0.0254782401132 , 0.798366565233
Answer.StartupOrCorporation , Answer.Kindle , -0.0253728809831 , 0.799182764384
Answer.OnlineShopping , Answer.Siblings , 0.0253722998933 , 0.799187266587
Answer.Film , Answer.HairColor , 0.0253085198099 , 0.799681465796
Answer.ChildrenHave , Answer.Lesson , 0.0250929309298 , 0.801352537609
Answer.Height , Answer.HouseHoldIncome , 0.0250405718472 , 0.801758518626
Answer.BookRead , Answer.Sudoku , -0.0249499872351 , 0.802461016615
Answer.marijuana , Answer.Kindle , -0.0249300467726 , 0.802615679197
Answer.HolidayDestination , Answer.FlightSeat , -0.0247403309156 , 0.804087536959
Answer.Religious , Answer.Siblings , -0.0247266786932 , 0.804193480394
Answer.Paris , Answer.HairColor , -0.024715501319 , 0.804280221247
Answer.InternetUsage , Answer.HairDrying , 0.0246555840841 , 0.804745243179
Answer.MailService , Answer.CuteAnimal , 0.0246146421441 , 0.805063035644
Answer.Car , Answer.Height , 0.0244595769594 , 0.806266943092
Answer.Darwin , Answer.PhoneBrand , 0.0243162624323 , 0.807380022193
Answer.RentOrBuyHouse , Answer.Age , 0.0242077851409 , 0.808222787032
Answer.marijuana , Answer.Newspaper , -0.0242031200587 , 0.808259035184
Answer.TV , Answer.BathOrShower , -0.0240448442502 , 0.809489093684
Answer.Vacation , Answer.Tennis , 0.0240003969164 , 0.809834604742
Answer.DrinkForDinner , Answer.Brexit , -0.0239655152866 , 0.810105782438
Answer.Height , Answer.Education , 0.0239122906802 , 0.810519605855
Answer.BookRead , Answer.CountriesBeenTo , -0.0238773845584 , 0.810791030667
Answer.Continent , Answer.Olympics , 0.0238563193024 , 0.810954841809
Answer.Juggle , Answer.Lesson , 0.0238284488601 , 0.811171585102
Answer.SunriseOrSunset , Answer.Gender , -0.0238251942086 , 0.811196896857
Answer.WritingHand , Answer.ExerciseWeekly , 0.0237097749817 , 0.812094649411
Answer.Juggle , Answer.RentOrBuyHouse , -0.0237092202354 , 0.812098964921
Answer.InternetUsage , Answer.Film , 0.023706606515 , 0.812119297781
Answer.CountriesBeenTo , Answer.GlobalWarming , -0.0234844479527 , 0.813847985977
Answer.CarTransmission , Answer.HolidayDestination , -0.023458439077 , 0.814050428105
Answer.Kindle , Answer.Alien , -0.0234537675312 , 0.814086790745
Answer.Kindle , Answer.GMO , -0.0234537675312 , 0.814086790745
Answer.ElectricOrGasCar , Answer.GMO , 0.0234537675312 , 0.814086790745
Answer.Potato , Answer.CarTransmission , 0.0233797333945 , 0.814663114449
Answer.SQL , Answer.Rain , -0.0233070292386 , 0.815229181003
Answer.Potato , Answer.CuteAnimal , -0.0232671460656 , 0.815539747376
Answer.ElectricOrGasCar , Answer.Skydiving , 0.0232313393356 , 0.815818595207
Answer.Potato , Answer.BookOwned , -0.0231668284471 , 0.816321036979
Answer.SunriseOrSunset , Answer.Film , -0.0231518670575 , 0.816437574098
Answer.CarTransmission , Answer.ExerciseWeekly , 0.0231264972135 , 0.816635193792
Answer.Education , Answer.BathOrShower , 0.0230588905656 , 0.817161875276
Answer.Juggle , Answer.Education , 0.0230588905656 , 0.817161875276
Answer.Coffee , Answer.Lesson , -0.0230188287632 , 0.817474010336
Answer.Olympics , Answer.LikeCountry , 0.0229891862984 , 0.817704983168
Answer.Juggle , Answer.HairDrying , -0.0229819750368 , 0.817761175372
Answer.Car , Answer.LikeCountry , 0.0229767217698 , 0.817802110905
Answer.Skydiving , Answer.GlobalWarming , 0.0229746958201 , 0.817817898036
Answer.LeiaOrSkywalker , Answer.RentOrBuyHouse , -0.0229141645099 , 0.81828961939
Answer.GunControl , Answer.Vacation , 0.0228364071505 , 0.818895678668
Answer.EyeColor , Answer.Cook , -0.0228148737437 , 0.819063534006
Answer.Sauna , Answer.CreditCard , -0.022804748968 , 0.819142460599
Answer.Skydiving , Answer.PhoneBrand , 0.0227281539415 , 0.819739607269
Answer.StartupOrCorporation , Answer.earlobe , -0.0226959722366 , 0.819990531558
Answer.Vacation , Answer.HolidayDestination , 0.022600232909 , 0.820737128858
Answer.Tennis , Answer.BathOrShower , 0.0225246855328 , 0.821326377669
Answer.Juggle , Answer.Tennis , 0.0225246855328 , 0.821326377669
Answer.DrinkForDinner , Answer.RentOrBuyHouse , 0.0224622776384 , 0.821813217056
Answer.MaritalStatus , Answer.LeiaOrSkywalker , -0.0224574463228 , 0.821850908614
Answer.EyeColor , Answer.ScaryMovie , -0.0224209716209 , 0.822135479446
Answer.Car , Answer.Alien , -0.022403527767 , 0.822271582253
Answer.BookRead , Answer.FlightSeat , -0.0223501503483 , 0.82268808351
Answer.Car , Answer.ScaryMovie , 0.0223194383042 , 0.822927750327
Answer.RentOrBuyHouse , Answer.Skydiving , 0.0223117218667 , 0.822987969459
Answer.Paris , Answer.ApplePerMonth , 0.0222251745261 , 0.823663455767
Answer.ExerciseWeekly , Answer.FlightSeat , 0.0221203645355 , 0.824481651017
Answer.EyeColor , Answer.Pillow , -0.0221024037318 , 0.824621880238
Answer.HolidayDestination , Answer.CountriesBeenTo , -0.0220947097681 , 0.824681952652
Answer.CarTransmission , Answer.Unicorn , 0.0220721641834 , 0.824857988382
Answer.NuclearEnergy , Answer.Bluegrass , -0.0220330025562 , 0.825163782649
Answer.GunControl , Answer.ChildrenWant , -0.0219715148484 , 0.825643963229
Answer.Snow , Answer.LeiaOrSkywalker , -0.0218639960406 , 0.826483772261
Answer.Juggle , Answer.Olympics , -0.0218377560114 , 0.826688757878
Answer.DrinkForDinner , Answer.GMO , -0.021823755866 , 0.82679813098
Answer.InternetUsage , Answer.Bluegrass , -0.0218235219089 , 0.826799958747
Answer.DNA , Answer.Skydiving , -0.0218152065524 , 0.826864922267
Answer.Alien , Answer.GlobalEconomy , -0.0217342263184 , 0.827497639342
Answer.HairColor , Answer.CreditCard , 0.0216809131834 , 0.827914247289
Answer.Potato , Answer.HairDrying , 0.0216735569813 , 0.827971735037
Answer.Vacation , Answer.Unicorn , -0.021616071275 , 0.82842100948
Answer.Smoke , Answer.OnlineShopping , -0.0216048434379 , 0.828508766105
Answer.Darwin , Answer.HairDrying , 0.0214845086682 , 0.829449433245
Answer.Bluegrass , Answer.ChildrenWant , -0.0214557194096 , 0.829674517091
Answer.GMO , Answer.BathOrShower , -0.021451578769 , 0.829706891107
Answer.Alien , Answer.BathOrShower , -0.021451578769 , 0.829706891107
Answer.Newspaper , Answer.Stonebraker , -0.0213724766429 , 0.830325413697
Answer.Darwin , Answer.Lesson , 0.0213644329963 , 0.830388315123
Answer.Coffee , Answer.CreditCard , 0.0213420059216 , 0.830563700806
Answer.InternetUsage , Answer.DinerWith , 0.0213281389303 , 0.830672148523
Answer.Unicorn , Answer.Juggle , 0.0212667330079 , 0.831152415729
Answer.Snow , Answer.RentOrBuyHouse , -0.0212633269797 , 0.831179056732
Answer.Juggle , Answer.InternetBrowser , -0.0212403304581 , 0.831358934118
Answer.Siblings , Answer.GlobalWarming , -0.0212216442754 , 0.831505102704
Answer.Unicorn , Answer.Alien , 0.0211737049994 , 0.831880123477
Answer.Education , Answer.SmartphoneOS , -0.0211586812452 , 0.831997659505
Answer.Alien , Answer.InternetBrowser , -0.0211474179434 , 0.83208577864
Answer.Astrology , Answer.Darwin , 0.0211179511513 , 0.832316323733
Answer.Vacation , Answer.MailService , 0.0210976202743 , 0.832475398669
Answer.GMO , Answer.DinerWith , -0.0210845200064 , 0.83257790271
Answer.SQL , Answer.Tennis , -0.0210558721903 , 0.832802069495
Answer.Vacation , Answer.ApplePerMonth , -0.0210086118451 , 0.833171907038
Answer.JobMoneyOrFun , Answer.JumpOnOneFoot , 0.0209532257485 , 0.833605379228
Answer.CuteAnimal , Answer.GlobalWarming , -0.0208568324977 , 0.834359907402
Answer.marijuana , Answer.Car , 0.020782865873 , 0.834938990754
Answer.Paris , Answer.Potato , -0.0207579961293 , 0.835133715344
Answer.SunriseOrSunset , Answer.Pillow , -0.0207125814433 , 0.835489327972
Answer.Film , Answer.ExerciseWeekly , 0.0206608714049 , 0.835894275712
Answer.EyeColor , Answer.Drunk , -0.0206216098661 , 0.836201766328
Answer.CarTransmission , Answer.Juggle , 0.0205562153953 , 0.836713980955
Answer.LikeCountry , Answer.Database , -0.0205551573793 , 0.836722268627
Answer.Film , Answer.JobMoneyOrFun , 0.0204492437036 , 0.837552003999
Answer.TV , Answer.BookOwned , 0.0204282353938 , 0.837716605797
Answer.Olympics , Answer.Darwin , 0.0204148450066 , 0.837821524209
Answer.Stonebraker , Answer.GlobalEconomy , -0.0204003753511 , 0.837934902263
Answer.SunriseOrSunset , Answer.HairColor , -0.0203456773013 , 0.838363522799
Answer.Astrology , Answer.Age , -0.0202502074461 , 0.839111749259
Answer.Gym , Answer.DrinkForDinner , -0.0202450344305 , 0.839152295863
Answer.Lesson , Answer.BookOwned , 0.0201126330453 , 0.840190213752
Answer.EyeColor , Answer.Gym , 0.0200768234877 , 0.84047097832
Answer.Film , Answer.ScaryMovie , 0.0200725555274 , 0.840504442565
Answer.StartupOrCorporation , Answer.Age , -0.0200375979253 , 0.84077854899
Answer.Potato , Answer.CreditCard , 0.0199847585809 , 0.841192904221
Answer.Coffee , Answer.HairDrying , 0.0198179825647 , 0.842501011049
Answer.ChildrenHave , Answer.Drunk , -0.0197798017838 , 0.842800542179
Answer.BookRead , Answer.Lesson , -0.0197449299031 , 0.843074134312
